Entity,Code,Date,Parks
Chile,CHL,2020-05-06,-60
Chile,CHL,2020-05-07,-60.286
Chile,CHL,2020-05-08,-58.571
Chile,CHL,2020-05-09,-58.429
Chile,CHL,2020-05-10,-58.429
Chile,CHL,2020-05-11,-59
Chile,CHL,2020-05-12,-59.857
Chile,CHL,2020-05-13,-60.571
Chile,CHL,2020-05-14,-61.286
Chile,CHL,2020-05-15,-61.714
Chile,CHL,2020-05-16,-62.571
Chile,CHL,2020-05-17,-63.143
Chile,CHL,2020-05-18,-63.714
Chile,CHL,2020-05-19,-64.286
Chile,CHL,2020-05-20,-64.714
Chile,CHL,2020-05-21,-66.429
Chile,CHL,2020-05-22,-67
Chile,CHL,2020-05-23,-67
Chile,CHL,2020-05-24,-66.857
Chile,CHL,2020-05-25,-66.429
Chile,CHL,2020-05-26,-66
Chile,CHL,2020-05-27,-66
Chile,CHL,2020-05-28,-64.714
Chile,CHL,2020-05-29,-64.571
Chile,CHL,2020-05-30,-64.286
Chile,CHL,2020-05-31,-64.143
Chile,CHL,2020-06-01,-64.143
Chile,CHL,2020-06-02,-64.429
Chile,CHL,2020-06-03,-64.429
Chile,CHL,2020-06-04,-64.286
Chile,CHL,2020-06-05,-64.143
Chile,CHL,2020-06-06,-64.429
Chile,CHL,2020-06-07,-64.571
Chile,CHL,2020-06-08,-64.857
Chile,CHL,2020-06-09,-64.714
Chile,CHL,2020-06-10,-64.571
Chile,CHL,2020-06-11,-65
Chile,CHL,2020-06-12,-65.429
Chile,CHL,2020-06-13,-65.429
Chile,CHL,2020-06-14,-65.429
Chile,CHL,2020-06-15,-65.714
Chile,CHL,2020-06-16,-66
Chile,CHL,2020-06-17,-66.857
Chile,CHL,2020-06-18,-67.143
Chile,CHL,2020-06-19,-67.143
Chile,CHL,2020-06-20,-67.429
Chile,CHL,2020-06-21,-67.714
Chile,CHL,2020-06-22,-68.143
Chile,CHL,2020-06-23,-68.571
Chile,CHL,2020-06-24,-68.429
Chile,CHL,2020-06-25,-68.143
Chile,CHL,2020-06-26,-68.286
Chile,CHL,2020-06-27,-68.143
Chile,CHL,2020-06-28,-68.429
Chile,CHL,2020-06-29,-70
Chile,CHL,2020-06-30,-69.429
Chile,CHL,2020-07-01,-69.143
Chile,CHL,2020-07-02,-68.857
Chile,CHL,2020-07-03,-68.571
Chile,CHL,2020-07-04,-69.286
Chile,CHL,2020-07-05,-68.571
Chile,CHL,2020-07-06,-66
Chile,CHL,2020-07-07,-66
Chile,CHL,2020-07-08,-65.857
Chile,CHL,2020-07-09,-66.143
Chile,CHL,2020-07-10,-66
Chile,CHL,2020-07-11,-65.286
Chile,CHL,2020-07-12,-65.429
Chile,CHL,2020-07-13,-65.429
Chile,CHL,2020-07-14,-65
Chile,CHL,2020-07-15,-64.571
Chile,CHL,2020-07-16,-65.571
Chile,CHL,2020-07-17,-65.857
Chile,CHL,2020-07-18,-66
Chile,CHL,2020-07-19,-66.143
Chile,CHL,2020-07-20,-66.286
Chile,CHL,2020-07-21,-67.286
Chile,CHL,2020-07-22,-67.286
Chile,CHL,2020-07-23,-65.714
Chile,CHL,2020-07-24,-65.143
Chile,CHL,2020-07-25,-64.714
Chile,CHL,2020-07-26,-64.429
Chile,CHL,2020-07-27,-64.143
Chile,CHL,2020-07-28,-62.571
Chile,CHL,2020-07-29,-61.857
Chile,CHL,2020-07-30,-61.714
Chile,CHL,2020-07-31,-61.286
Chile,CHL,2020-08-01,-61
Chile,CHL,2020-08-02,-60.143
Chile,CHL,2020-08-03,-59.714
Chile,CHL,2020-08-04,-59.714
Chile,CHL,2020-08-05,-60
Chile,CHL,2020-08-06,-59.429
Chile,CHL,2020-08-07,-59
Chile,CHL,2020-08-08,-58.286
Chile,CHL,2020-08-09,-58.571
Chile,CHL,2020-08-10,-58.143
Chile,CHL,2020-08-11,-57.714
Chile,CHL,2020-08-12,-57.143
Chile,CHL,2020-08-13,-56.857
Chile,CHL,2020-08-14,-56.429
Chile,CHL,2020-08-15,-56.143
Chile,CHL,2020-08-16,-55.429
Chile,CHL,2020-08-17,-55.667
Chile,CHL,2020-08-18,-56.2
Chile,CHL,2020-08-19,-56.75
Chile,CHL,2020-08-20,-57.667
Colombia,COL,2020-02-17,-4.667
Colombia,COL,2020-02-18,-4.25
Colombia,COL,2020-02-19,-4.4
Colombia,COL,2020-02-20,-4.667
Colombia,COL,2020-02-21,-4.857
Colombia,COL,2020-02-22,-5.286
Colombia,COL,2020-02-23,-6.143
Colombia,COL,2020-02-24,-6.857
Colombia,COL,2020-02-25,-7.714
Colombia,COL,2020-02-26,-7.714
Colombia,COL,2020-02-27,-7.714
Colombia,COL,2020-02-28,-7.429
Colombia,COL,2020-02-29,-6.571
Colombia,COL,2020-03-01,-5.286
Colombia,COL,2020-03-02,-4.571
Colombia,COL,2020-03-03,-3.714
Colombia,COL,2020-03-04,-3.286
Colombia,COL,2020-03-05,-2.571
Colombia,COL,2020-03-06,-2.429
Colombia,COL,2020-03-07,-2.714
Colombia,COL,2020-03-08,-2.857
Colombia,COL,2020-03-09,-3.571
Colombia,COL,2020-03-10,-4.429
Colombia,COL,2020-03-11,-5.143
Colombia,COL,2020-03-12,-6.143
Colombia,COL,2020-03-13,-7.286
Colombia,COL,2020-03-14,-8.143
Colombia,COL,2020-03-15,-10
Colombia,COL,2020-03-16,-11.286
Colombia,COL,2020-03-17,-12.857
Colombia,COL,2020-03-18,-15.286
Colombia,COL,2020-03-19,-17.714
Colombia,COL,2020-03-20,-23.429
Colombia,COL,2020-03-21,-32.714
Colombia,COL,2020-03-22,-41.714
Colombia,COL,2020-03-23,-50.143
Colombia,COL,2020-03-24,-55.857
Colombia,COL,2020-03-25,-63.143
Colombia,COL,2020-03-26,-70.143
Colombia,COL,2020-03-27,-73.429
Colombia,COL,2020-03-28,-73.571
Colombia,COL,2020-03-29,-73.714
Colombia,COL,2020-03-30,-72.857
Colombia,COL,2020-03-31,-74.143
Colombia,COL,2020-04-01,-73.286
Colombia,COL,2020-04-02,-72.429
Colombia,COL,2020-04-03,-72
Colombia,COL,2020-04-04,-71.714
Colombia,COL,2020-04-05,-71.571
Colombia,COL,2020-04-06,-71.286
Colombia,COL,2020-04-07,-71
Colombia,COL,2020-04-08,-70.429
Colombia,COL,2020-04-09,-71.571
Colombia,COL,2020-04-10,-73.143
Colombia,COL,2020-04-11,-73.571
Colombia,COL,2020-04-12,-73.714
Colombia,COL,2020-04-13,-73.714
Colombia,COL,2020-04-14,-74
Colombia,COL,2020-04-15,-74.286
Colombia,COL,2020-04-16,-73
Colombia,COL,2020-04-17,-70.857
Colombia,COL,2020-04-18,-70.571
Colombia,COL,2020-04-19,-70.429
Colombia,COL,2020-04-20,-70.286
Colombia,COL,2020-04-21,-70.143
Colombia,COL,2020-04-22,-70.286
Colombia,COL,2020-04-23,-70.286
Colombia,COL,2020-04-24,-70.571
Colombia,COL,2020-04-25,-70.286
Colombia,COL,2020-04-26,-70.143
Colombia,COL,2020-04-27,-69.571
Colombia,COL,2020-04-28,-68.857
Colombia,COL,2020-04-29,-67.857
Colombia,COL,2020-04-30,-66.714
Colombia,COL,2020-05-01,-66.857
Colombia,COL,2020-05-02,-66.286
Colombia,COL,2020-05-03,-65.857
Colombia,COL,2020-05-04,-65.143
Colombia,COL,2020-05-05,-64.286
Colombia,COL,2020-05-06,-63.571
Colombia,COL,2020-05-07,-62.857
Colombia,COL,2020-05-08,-61
Colombia,COL,2020-05-09,-59.857
Colombia,COL,2020-05-10,-58.714
Colombia,COL,2020-05-11,-58.143
Colombia,COL,2020-05-12,-57.714
Colombia,COL,2020-05-13,-57.286
Colombia,COL,2020-05-14,-57.143
Colombia,COL,2020-05-15,-56.714
Colombia,COL,2020-05-16,-56.429
Colombia,COL,2020-05-17,-56.714
Colombia,COL,2020-05-18,-56.143
Colombia,COL,2020-05-19,-55.857
Colombia,COL,2020-05-20,-55.286
Colombia,COL,2020-05-21,-54.571
Colombia,COL,2020-05-22,-54.143
Colombia,COL,2020-05-23,-53.714
Colombia,COL,2020-05-24,-53.286
Colombia,COL,2020-05-25,-55
Colombia,COL,2020-05-26,-54.286
Colombia,COL,2020-05-27,-54
Colombia,COL,2020-05-28,-53.857
Colombia,COL,2020-05-29,-53.286
Colombia,COL,2020-05-30,-53.143
Colombia,COL,2020-05-31,-52.571
Colombia,COL,2020-06-01,-49.857
Colombia,COL,2020-06-02,-49.143
Colombia,COL,2020-06-03,-49
Colombia,COL,2020-06-04,-48.143
Colombia,COL,2020-06-05,-47.714
Colombia,COL,2020-06-06,-47
Colombia,COL,2020-06-07,-46.429
Colombia,COL,2020-06-08,-46.286
Colombia,COL,2020-06-09,-46.429
Colombia,COL,2020-06-10,-46
Colombia,COL,2020-06-11,-46.286
Colombia,COL,2020-06-12,-46.286
Colombia,COL,2020-06-13,-45.571
Colombia,COL,2020-06-14,-45.571
Colombia,COL,2020-06-15,-47.429
Colombia,COL,2020-06-16,-46.714
Colombia,COL,2020-06-17,-46.286
Colombia,COL,2020-06-18,-46
Colombia,COL,2020-06-19,-45
Colombia,COL,2020-06-20,-44.714
Colombia,COL,2020-06-21,-43.857
Colombia,COL,2020-06-22,-44.143
Colombia,COL,2020-06-23,-44.143
Colombia,COL,2020-06-24,-43.714
Colombia,COL,2020-06-25,-43.286
Colombia,COL,2020-06-26,-43.571
Colombia,COL,2020-06-27,-43.143
Colombia,COL,2020-06-28,-43.714
Colombia,COL,2020-06-29,-42.857
Colombia,COL,2020-06-30,-42.143
Colombia,COL,2020-07-01,-41.714
Colombia,COL,2020-07-02,-41
Colombia,COL,2020-07-03,-40.429
Colombia,COL,2020-07-04,-40.714
Colombia,COL,2020-07-05,-39.857
Colombia,COL,2020-07-06,-37.857
Colombia,COL,2020-07-07,-38.286
Colombia,COL,2020-07-08,-38.714
Colombia,COL,2020-07-09,-39.143
Colombia,COL,2020-07-10,-39.714
Colombia,COL,2020-07-11,-40
Colombia,COL,2020-07-12,-40.286
Colombia,COL,2020-07-13,-41
Colombia,COL,2020-07-14,-41.714
Colombia,COL,2020-07-15,-42.429
Colombia,COL,2020-07-16,-42.857
Colombia,COL,2020-07-17,-44.143
Colombia,COL,2020-07-18,-45.286
Colombia,COL,2020-07-19,-46.714
Colombia,COL,2020-07-20,-49.571
Colombia,COL,2020-07-21,-49.714
Colombia,COL,2020-07-22,-49.571
Colombia,COL,2020-07-23,-50.143
Colombia,COL,2020-07-24,-50.571
Colombia,COL,2020-07-25,-51.286
Colombia,COL,2020-07-26,-51.286
Colombia,COL,2020-07-27,-48.143
Colombia,COL,2020-07-28,-47.857
Colombia,COL,2020-07-29,-47.714
Colombia,COL,2020-07-30,-47.143
Colombia,COL,2020-07-31,-46.286
Colombia,COL,2020-08-01,-45.143
Colombia,COL,2020-08-02,-44.571
Colombia,COL,2020-08-03,-44.429
Colombia,COL,2020-08-04,-44
Colombia,COL,2020-08-05,-43.571
Colombia,COL,2020-08-06,-42.714
Colombia,COL,2020-08-07,-44.571
Colombia,COL,2020-08-08,-45.143
Colombia,COL,2020-08-09,-45.286
Colombia,COL,2020-08-10,-45
Colombia,COL,2020-08-11,-45
Colombia,COL,2020-08-12,-45.286
Colombia,COL,2020-08-13,-46.143
Colombia,COL,2020-08-14,-43.571
Colombia,COL,2020-08-15,-42.571
Colombia,COL,2020-08-16,-42
Colombia,COL,2020-08-17,-42.667
Colombia,COL,2020-08-18,-43.8
Colombia,COL,2020-08-19,-45
Colombia,COL,2020-08-20,-47
Costa Rica,CRI,2020-02-17,0
Costa Rica,CRI,2020-02-18,-0.25
Costa Rica,CRI,2020-02-19,-0.2
Costa Rica,CRI,2020-02-20,-0.5
Costa Rica,CRI,2020-02-21,-1.143
Costa Rica,CRI,2020-02-22,-1.857
Costa Rica,CRI,2020-02-23,-1.286
Costa Rica,CRI,2020-02-24,-1.571
Costa Rica,CRI,2020-02-25,-1.714
Costa Rica,CRI,2020-02-26,-1.857
Costa Rica,CRI,2020-02-27,-2.286
Costa Rica,CRI,2020-02-28,-1.714
Costa Rica,CRI,2020-02-29,-1.143
Costa Rica,CRI,2020-03-01,-1
Costa Rica,CRI,2020-03-02,-0.429
Costa Rica,CRI,2020-03-03,0
Costa Rica,CRI,2020-03-04,0.143
Costa Rica,CRI,2020-03-05,0.429
Costa Rica,CRI,2020-03-06,-0.143
Costa Rica,CRI,2020-03-07,-1.143
Costa Rica,CRI,2020-03-08,-2.286
Costa Rica,CRI,2020-03-09,-3.429
Costa Rica,CRI,2020-03-10,-4.571
Costa Rica,CRI,2020-03-11,-6
Costa Rica,CRI,2020-03-12,-7.429
Costa Rica,CRI,2020-03-13,-8.286
Costa Rica,CRI,2020-03-14,-9.429
Costa Rica,CRI,2020-03-15,-11.429
Costa Rica,CRI,2020-03-16,-13
Costa Rica,CRI,2020-03-17,-15.857
Costa Rica,CRI,2020-03-18,-19.143
Costa Rica,CRI,2020-03-19,-23.571
Costa Rica,CRI,2020-03-20,-29.143
Costa Rica,CRI,2020-03-21,-36
Costa Rica,CRI,2020-03-22,-42.714
Costa Rica,CRI,2020-03-23,-48.143
Costa Rica,CRI,2020-03-24,-52.571
Costa Rica,CRI,2020-03-25,-56
Costa Rica,CRI,2020-03-26,-58
Costa Rica,CRI,2020-03-27,-58.857
Costa Rica,CRI,2020-03-28,-59.143
Costa Rica,CRI,2020-03-29,-59.429
Costa Rica,CRI,2020-03-30,-59.286
Costa Rica,CRI,2020-03-31,-58.571
Costa Rica,CRI,2020-04-01,-58.143
Costa Rica,CRI,2020-04-02,-57.571
Costa Rica,CRI,2020-04-03,-57.714
Costa Rica,CRI,2020-04-04,-58.714
Costa Rica,CRI,2020-04-05,-59.143
Costa Rica,CRI,2020-04-06,-60.857
Costa Rica,CRI,2020-04-07,-62.571
Costa Rica,CRI,2020-04-08,-65.571
Costa Rica,CRI,2020-04-09,-69.714
Costa Rica,CRI,2020-04-10,-73.857
Costa Rica,CRI,2020-04-11,-75.714
Costa Rica,CRI,2020-04-12,-76.857
Costa Rica,CRI,2020-04-13,-75
Costa Rica,CRI,2020-04-14,-73.286
Costa Rica,CRI,2020-04-15,-70
Costa Rica,CRI,2020-04-16,-65.714
Costa Rica,CRI,2020-04-17,-61
Costa Rica,CRI,2020-04-18,-58.857
Costa Rica,CRI,2020-04-19,-57.571
Costa Rica,CRI,2020-04-20,-57.143
Costa Rica,CRI,2020-04-21,-57.143
Costa Rica,CRI,2020-04-22,-57.286
Costa Rica,CRI,2020-04-23,-57.571
Costa Rica,CRI,2020-04-24,-57.857
Costa Rica,CRI,2020-04-25,-57.571
Costa Rica,CRI,2020-04-26,-57.143
Costa Rica,CRI,2020-04-27,-57.143
Costa Rica,CRI,2020-04-28,-56.571
Costa Rica,CRI,2020-04-29,-56.286
Costa Rica,CRI,2020-04-30,-54.857
Costa Rica,CRI,2020-05-01,-54.714
Costa Rica,CRI,2020-05-02,-54
Costa Rica,CRI,2020-05-03,-53.429
Costa Rica,CRI,2020-05-04,-52.286
Costa Rica,CRI,2020-05-05,-51.571
Costa Rica,CRI,2020-05-06,-50.571
Costa Rica,CRI,2020-05-07,-51.143
Costa Rica,CRI,2020-05-08,-50
Costa Rica,CRI,2020-05-09,-49.714
Costa Rica,CRI,2020-05-10,-49.429
Costa Rica,CRI,2020-05-11,-49.429
Costa Rica,CRI,2020-05-12,-49.429
Costa Rica,CRI,2020-05-13,-49.286
Costa Rica,CRI,2020-05-14,-48.714
Costa Rica,CRI,2020-05-15,-47.857
Costa Rica,CRI,2020-05-16,-47.429
Costa Rica,CRI,2020-05-17,-47.143
Costa Rica,CRI,2020-05-18,-47.143
Costa Rica,CRI,2020-05-19,-46.857
Costa Rica,CRI,2020-05-20,-47.143
Costa Rica,CRI,2020-05-21,-47.571
Costa Rica,CRI,2020-05-22,-48.286
Costa Rica,CRI,2020-05-23,-48.429
Costa Rica,CRI,2020-05-24,-48.429
Costa Rica,CRI,2020-05-25,-48.857
Costa Rica,CRI,2020-05-26,-49.571
Costa Rica,CRI,2020-05-27,-50.143
Costa Rica,CRI,2020-05-28,-50.286
Costa Rica,CRI,2020-05-29,-50.143
Costa Rica,CRI,2020-05-30,-49.857
Costa Rica,CRI,2020-05-31,-49.857
Costa Rica,CRI,2020-06-01,-49.571
Costa Rica,CRI,2020-06-02,-49.143
Costa Rica,CRI,2020-06-03,-49
Costa Rica,CRI,2020-06-04,-48.857
Costa Rica,CRI,2020-06-05,-49.286
Costa Rica,CRI,2020-06-06,-49.857
Costa Rica,CRI,2020-06-07,-49.571
Costa Rica,CRI,2020-06-08,-49.429
Costa Rica,CRI,2020-06-09,-49.714
Costa Rica,CRI,2020-06-10,-49.571
Costa Rica,CRI,2020-06-11,-49.571
Costa Rica,CRI,2020-06-12,-49.429
Costa Rica,CRI,2020-06-13,-49.571
Costa Rica,CRI,2020-06-14,-49.714
Costa Rica,CRI,2020-06-15,-50
Costa Rica,CRI,2020-06-16,-49.857
Costa Rica,CRI,2020-06-17,-49.143
Costa Rica,CRI,2020-06-18,-48.429
Costa Rica,CRI,2020-06-19,-47.571
Costa Rica,CRI,2020-06-20,-49.143
Costa Rica,CRI,2020-06-21,-50.857
Costa Rica,CRI,2020-06-22,-50.714
Costa Rica,CRI,2020-06-23,-50.857
Costa Rica,CRI,2020-06-24,-51.571
Costa Rica,CRI,2020-06-25,-52.286
Costa Rica,CRI,2020-06-26,-53.286
Costa Rica,CRI,2020-06-27,-52
Costa Rica,CRI,2020-06-28,-50.714
Costa Rica,CRI,2020-06-29,-51.143
Costa Rica,CRI,2020-06-30,-50.714
Costa Rica,CRI,2020-07-01,-50.571
Costa Rica,CRI,2020-07-02,-50.714
Costa Rica,CRI,2020-07-03,-51.286
Costa Rica,CRI,2020-07-04,-51.714
Costa Rica,CRI,2020-07-05,-52.143
Costa Rica,CRI,2020-07-06,-52.429
Costa Rica,CRI,2020-07-07,-53.286
Costa Rica,CRI,2020-07-08,-54
Costa Rica,CRI,2020-07-09,-54.571
Costa Rica,CRI,2020-07-10,-54.857
Costa Rica,CRI,2020-07-11,-55.571
Costa Rica,CRI,2020-07-12,-56.286
Costa Rica,CRI,2020-07-13,-59.286
Costa Rica,CRI,2020-07-14,-61.714
Costa Rica,CRI,2020-07-15,-63.571
Costa Rica,CRI,2020-07-16,-65
Costa Rica,CRI,2020-07-17,-66.714
Costa Rica,CRI,2020-07-18,-66.143
Costa Rica,CRI,2020-07-19,-65.571
Costa Rica,CRI,2020-07-20,-63.143
Costa Rica,CRI,2020-07-21,-61.286
Costa Rica,CRI,2020-07-22,-60
Costa Rica,CRI,2020-07-23,-59.143
Costa Rica,CRI,2020-07-24,-57.714
Costa Rica,CRI,2020-07-25,-57.429
Costa Rica,CRI,2020-07-26,-56.714
Costa Rica,CRI,2020-07-27,-57.714
Costa Rica,CRI,2020-07-28,-57.857
Costa Rica,CRI,2020-07-29,-57.286
Costa Rica,CRI,2020-07-30,-56.286
Costa Rica,CRI,2020-07-31,-55.429
Costa Rica,CRI,2020-08-01,-53.571
Costa Rica,CRI,2020-08-02,-52.429
Costa Rica,CRI,2020-08-03,-50.429
Costa Rica,CRI,2020-08-04,-49.429
Costa Rica,CRI,2020-08-05,-49.286
Costa Rica,CRI,2020-08-06,-49
Costa Rica,CRI,2020-08-07,-48.571
Costa Rica,CRI,2020-08-08,-48.857
Costa Rica,CRI,2020-08-09,-49
Costa Rica,CRI,2020-08-10,-50.143
Costa Rica,CRI,2020-08-11,-50.857
Costa Rica,CRI,2020-08-12,-51
Costa Rica,CRI,2020-08-13,-51.571
Costa Rica,CRI,2020-08-14,-51.857
Costa Rica,CRI,2020-08-15,-51.857
Costa Rica,CRI,2020-08-16,-51.571
Costa Rica,CRI,2020-08-17,-51.5
Costa Rica,CRI,2020-08-18,-51.4
Costa Rica,CRI,2020-08-19,-51.5
Costa Rica,CRI,2020-08-20,-51.333
Cote d'Ivoire,CIV,2020-02-17,7.667
Cote d'Ivoire,CIV,2020-02-18,8.5
Cote d'Ivoire,CIV,2020-02-19,8.4
Cote d'Ivoire,CIV,2020-02-20,8.167
Cote d'Ivoire,CIV,2020-02-21,8
Cote d'Ivoire,CIV,2020-02-22,7.286
Cote d'Ivoire,CIV,2020-02-23,7.571
Cote d'Ivoire,CIV,2020-02-24,7
Cote d'Ivoire,CIV,2020-02-25,6.857
Cote d'Ivoire,CIV,2020-02-26,6.429
Cote d'Ivoire,CIV,2020-02-27,6.143
Cote d'Ivoire,CIV,2020-02-28,6.143
Cote d'Ivoire,CIV,2020-02-29,6.571
Cote d'Ivoire,CIV,2020-03-01,7.143
Cote d'Ivoire,CIV,2020-03-02,8
Cote d'Ivoire,CIV,2020-03-03,7.714
Cote d'Ivoire,CIV,2020-03-04,8.286
Cote d'Ivoire,CIV,2020-03-05,8.714
Cote d'Ivoire,CIV,2020-03-06,9.286
Cote d'Ivoire,CIV,2020-03-07,9.143
Cote d'Ivoire,CIV,2020-03-08,9
Cote d'Ivoire,CIV,2020-03-09,9.143
Cote d'Ivoire,CIV,2020-03-10,9.857
Cote d'Ivoire,CIV,2020-03-11,10.143
Cote d'Ivoire,CIV,2020-03-12,10
Cote d'Ivoire,CIV,2020-03-13,9.143
Cote d'Ivoire,CIV,2020-03-14,8
Cote d'Ivoire,CIV,2020-03-15,7
Cote d'Ivoire,CIV,2020-03-16,6.429
Cote d'Ivoire,CIV,2020-03-17,5.714
Cote d'Ivoire,CIV,2020-03-18,4.286
Cote d'Ivoire,CIV,2020-03-19,3
Cote d'Ivoire,CIV,2020-03-20,1.714
Cote d'Ivoire,CIV,2020-03-21,0.429
Cote d'Ivoire,CIV,2020-03-22,-1.714
Cote d'Ivoire,CIV,2020-03-23,-3.571
Cote d'Ivoire,CIV,2020-03-24,-6.143
Cote d'Ivoire,CIV,2020-03-25,-8.429
Cote d'Ivoire,CIV,2020-03-26,-10.286
Cote d'Ivoire,CIV,2020-03-27,-12.286
Cote d'Ivoire,CIV,2020-03-28,-13.857
Cote d'Ivoire,CIV,2020-03-29,-15
Cote d'Ivoire,CIV,2020-03-30,-16.571
Cote d'Ivoire,CIV,2020-03-31,-17
Cote d'Ivoire,CIV,2020-04-01,-17.571
Cote d'Ivoire,CIV,2020-04-02,-17.571
Cote d'Ivoire,CIV,2020-04-03,-17.571
Cote d'Ivoire,CIV,2020-04-04,-17.857
Cote d'Ivoire,CIV,2020-04-05,-18.143
Cote d'Ivoire,CIV,2020-04-06,-18
Cote d'Ivoire,CIV,2020-04-07,-18.857
Cote d'Ivoire,CIV,2020-04-08,-19
Cote d'Ivoire,CIV,2020-04-09,-19.571
Cote d'Ivoire,CIV,2020-04-10,-20.143
Cote d'Ivoire,CIV,2020-04-11,-20.143
Cote d'Ivoire,CIV,2020-04-12,-20.143
Cote d'Ivoire,CIV,2020-04-13,-22.286
Cote d'Ivoire,CIV,2020-04-14,-22.571
Cote d'Ivoire,CIV,2020-04-15,-22.857
Cote d'Ivoire,CIV,2020-04-16,-23.286
Cote d'Ivoire,CIV,2020-04-17,-23.571
Cote d'Ivoire,CIV,2020-04-18,-24.143
Cote d'Ivoire,CIV,2020-04-19,-24.429
Cote d'Ivoire,CIV,2020-04-20,-23.143
Cote d'Ivoire,CIV,2020-04-21,-22.857
Cote d'Ivoire,CIV,2020-04-22,-23
Cote d'Ivoire,CIV,2020-04-23,-22.857
Cote d'Ivoire,CIV,2020-04-24,-22.857
Cote d'Ivoire,CIV,2020-04-25,-23.143
Cote d'Ivoire,CIV,2020-04-26,-23.857
Cote d'Ivoire,CIV,2020-04-27,-24
Cote d'Ivoire,CIV,2020-04-28,-24.143
Cote d'Ivoire,CIV,2020-04-29,-23.286
Cote d'Ivoire,CIV,2020-04-30,-22.286
Cote d'Ivoire,CIV,2020-05-01,-22.571
Cote d'Ivoire,CIV,2020-05-02,-22.143
Cote d'Ivoire,CIV,2020-05-03,-21.571
Cote d'Ivoire,CIV,2020-05-04,-21
Cote d'Ivoire,CIV,2020-05-05,-20.143
Cote d'Ivoire,CIV,2020-05-06,-20
Cote d'Ivoire,CIV,2020-05-07,-19.286
Cote d'Ivoire,CIV,2020-05-08,-18
Cote d'Ivoire,CIV,2020-05-09,-16.857
Cote d'Ivoire,CIV,2020-05-10,-15.714
Cote d'Ivoire,CIV,2020-05-11,-15
Cote d'Ivoire,CIV,2020-05-12,-14.429
Cote d'Ivoire,CIV,2020-05-13,-14.143
Cote d'Ivoire,CIV,2020-05-14,-15
Cote d'Ivoire,CIV,2020-05-15,-14.571
Cote d'Ivoire,CIV,2020-05-16,-14.143
Cote d'Ivoire,CIV,2020-05-17,-14.714
Cote d'Ivoire,CIV,2020-05-18,-14.857
Cote d'Ivoire,CIV,2020-05-19,-14.857
Cote d'Ivoire,CIV,2020-05-20,-15.857
Cote d'Ivoire,CIV,2020-05-21,-16.857
Cote d'Ivoire,CIV,2020-05-22,-16.143
Cote d'Ivoire,CIV,2020-05-23,-17.714
Cote d'Ivoire,CIV,2020-05-24,-16.714
Cote d'Ivoire,CIV,2020-05-25,-16.143
Cote d'Ivoire,CIV,2020-05-26,-16.429
Cote d'Ivoire,CIV,2020-05-27,-15
Cote d'Ivoire,CIV,2020-05-28,-13
Cote d'Ivoire,CIV,2020-05-29,-13.143
Cote d'Ivoire,CIV,2020-05-30,-11.571
Cote d'Ivoire,CIV,2020-05-31,-11
Cote d'Ivoire,CIV,2020-06-01,-11.857
Cote d'Ivoire,CIV,2020-06-02,-10.429
Cote d'Ivoire,CIV,2020-06-03,-9
Cote d'Ivoire,CIV,2020-06-04,-9
Cote d'Ivoire,CIV,2020-06-05,-8.571
Cote d'Ivoire,CIV,2020-06-06,-8
Cote d'Ivoire,CIV,2020-06-07,-7.857
Cote d'Ivoire,CIV,2020-06-08,-6.571
Cote d'Ivoire,CIV,2020-06-09,-8
Cote d'Ivoire,CIV,2020-06-10,-9.429
Cote d'Ivoire,CIV,2020-06-11,-9.857
Cote d'Ivoire,CIV,2020-06-12,-10.286
Cote d'Ivoire,CIV,2020-06-13,-11.857
Cote d'Ivoire,CIV,2020-06-14,-13.429
Cote d'Ivoire,CIV,2020-06-15,-14.429
Cote d'Ivoire,CIV,2020-06-16,-13.143
Cote d'Ivoire,CIV,2020-06-17,-13.143
Cote d'Ivoire,CIV,2020-06-18,-12.857
Cote d'Ivoire,CIV,2020-06-19,-12.429
Cote d'Ivoire,CIV,2020-06-20,-10.286
Cote d'Ivoire,CIV,2020-06-21,-9
Cote d'Ivoire,CIV,2020-06-22,-9.143
Cote d'Ivoire,CIV,2020-06-23,-9.429
Cote d'Ivoire,CIV,2020-06-24,-9.286
Cote d'Ivoire,CIV,2020-06-25,-9.571
Cote d'Ivoire,CIV,2020-06-26,-11.286
Cote d'Ivoire,CIV,2020-06-27,-12.714
Cote d'Ivoire,CIV,2020-06-28,-13
Cote d'Ivoire,CIV,2020-06-29,-12.286
Cote d'Ivoire,CIV,2020-06-30,-12.143
Cote d'Ivoire,CIV,2020-07-01,-10.714
Cote d'Ivoire,CIV,2020-07-02,-9.143
Cote d'Ivoire,CIV,2020-07-03,-6.714
Cote d'Ivoire,CIV,2020-07-04,-5.429
Cote d'Ivoire,CIV,2020-07-05,-3.857
Cote d'Ivoire,CIV,2020-07-06,-2.429
Cote d'Ivoire,CIV,2020-07-07,-1.143
Cote d'Ivoire,CIV,2020-07-08,-0.429
Cote d'Ivoire,CIV,2020-07-09,-0.429
Cote d'Ivoire,CIV,2020-07-10,-0.286
Cote d'Ivoire,CIV,2020-07-11,0.429
Cote d'Ivoire,CIV,2020-07-12,0.429
Cote d'Ivoire,CIV,2020-07-13,0.571
Cote d'Ivoire,CIV,2020-07-14,0.286
Cote d'Ivoire,CIV,2020-07-15,-0.286
