Entity,Code,Date,Retail & Recreation
Argentina,ARG,2020-06-03,-69.286
Argentina,ARG,2020-06-04,-69.143
Argentina,ARG,2020-06-05,-68.857
Argentina,ARG,2020-06-06,-68.143
Argentina,ARG,2020-06-07,-67.571
Argentina,ARG,2020-06-08,-66.857
Argentina,ARG,2020-06-09,-66.143
Argentina,ARG,2020-06-10,-65.143
Argentina,ARG,2020-06-11,-64.143
Argentina,ARG,2020-06-12,-63.286
Argentina,ARG,2020-06-13,-62.571
Argentina,ARG,2020-06-14,-62
Argentina,ARG,2020-06-15,-63.857
Argentina,ARG,2020-06-16,-63.143
Argentina,ARG,2020-06-17,-63.143
Argentina,ARG,2020-06-18,-63.143
Argentina,ARG,2020-06-19,-62.714
Argentina,ARG,2020-06-20,-62.429
Argentina,ARG,2020-06-21,-62.429
Argentina,ARG,2020-06-22,-60.571
Argentina,ARG,2020-06-23,-61.286
Argentina,ARG,2020-06-24,-61.571
Argentina,ARG,2020-06-25,-61.857
Argentina,ARG,2020-06-26,-62.429
Argentina,ARG,2020-06-27,-62.714
Argentina,ARG,2020-06-28,-62.857
Argentina,ARG,2020-06-29,-62.429
Argentina,ARG,2020-06-30,-62.286
Argentina,ARG,2020-07-01,-62.286
Argentina,ARG,2020-07-02,-62.143
Argentina,ARG,2020-07-03,-62
Argentina,ARG,2020-07-04,-61.857
Argentina,ARG,2020-07-05,-61.571
Argentina,ARG,2020-07-06,-61.571
Argentina,ARG,2020-07-07,-61.286
Argentina,ARG,2020-07-08,-60
Argentina,ARG,2020-07-09,-61.571
Argentina,ARG,2020-07-10,-62.429
Argentina,ARG,2020-07-11,-62.286
Argentina,ARG,2020-07-12,-62.286
Argentina,ARG,2020-07-13,-61.857
Argentina,ARG,2020-07-14,-61.429
Argentina,ARG,2020-07-15,-61.857
Argentina,ARG,2020-07-16,-59.714
Argentina,ARG,2020-07-17,-58.143
Argentina,ARG,2020-07-18,-57.714
Argentina,ARG,2020-07-19,-57
Argentina,ARG,2020-07-20,-56.286
Argentina,ARG,2020-07-21,-56.571
Argentina,ARG,2020-07-22,-57
Argentina,ARG,2020-07-23,-57.571
Argentina,ARG,2020-07-24,-58
Argentina,ARG,2020-07-25,-58.143
Argentina,ARG,2020-07-26,-58.429
Argentina,ARG,2020-07-27,-59
Argentina,ARG,2020-07-28,-58.571
Argentina,ARG,2020-07-29,-57.857
Argentina,ARG,2020-07-30,-57.143
Argentina,ARG,2020-07-31,-56.571
Argentina,ARG,2020-08-01,-56
Argentina,ARG,2020-08-02,-55.429
Argentina,ARG,2020-08-03,-55.286
Argentina,ARG,2020-08-04,-55
Argentina,ARG,2020-08-05,-54.714
Argentina,ARG,2020-08-06,-54.571
Argentina,ARG,2020-08-07,-54.714
Argentina,ARG,2020-08-08,-54.714
Argentina,ARG,2020-08-09,-55
Argentina,ARG,2020-08-10,-54.429
Argentina,ARG,2020-08-11,-54.143
Argentina,ARG,2020-08-12,-53.857
Argentina,ARG,2020-08-13,-53.143
Argentina,ARG,2020-08-14,-52.286
Argentina,ARG,2020-08-15,-51.143
Argentina,ARG,2020-08-16,-50
Argentina,ARG,2020-08-17,-50
Argentina,ARG,2020-08-18,-50
Argentina,ARG,2020-08-19,-50
Argentina,ARG,2020-08-20,-50
Aruba,ABW,2020-02-17,0
Aruba,ABW,2020-02-18,-0.5
Aruba,ABW,2020-02-19,-0.2
Aruba,ABW,2020-02-20,0.5
Aruba,ABW,2020-02-21,1.429
Aruba,ABW,2020-02-22,0.857
Aruba,ABW,2020-02-23,3
Aruba,ABW,2020-02-24,-0.143
Aruba,ABW,2020-02-25,1
Aruba,ABW,2020-02-26,0.714
Aruba,ABW,2020-02-27,0
Aruba,ABW,2020-02-28,0
Aruba,ABW,2020-02-29,1
Aruba,ABW,2020-03-01,0.143
Aruba,ABW,2020-03-02,3.571
Aruba,ABW,2020-03-03,3.429
Aruba,ABW,2020-03-04,4
Aruba,ABW,2020-03-05,4
Aruba,ABW,2020-03-06,3.429
Aruba,ABW,2020-03-07,3.143
Aruba,ABW,2020-03-08,2.286
Aruba,ABW,2020-03-09,2
Aruba,ABW,2020-03-10,1
Aruba,ABW,2020-03-11,0
Aruba,ABW,2020-03-12,-1.286
Aruba,ABW,2020-03-13,-3.143
Aruba,ABW,2020-03-14,-6.857
Aruba,ABW,2020-03-15,-11.143
Aruba,ABW,2020-03-16,-15
Aruba,ABW,2020-03-17,-20.143
Aruba,ABW,2020-03-18,-28.857
Aruba,ABW,2020-03-19,-34.857
Aruba,ABW,2020-03-20,-41
Aruba,ABW,2020-03-21,-46.571
Aruba,ABW,2020-03-22,-52.571
Aruba,ABW,2020-03-23,-56.143
Aruba,ABW,2020-03-24,-58.571
Aruba,ABW,2020-03-25,-57.429
Aruba,ABW,2020-03-26,-58.143
Aruba,ABW,2020-03-27,-57.714
Aruba,ABW,2020-03-28,-55.857
Aruba,ABW,2020-03-29,-58.429
Aruba,ABW,2020-03-30,-61.429
Aruba,ABW,2020-03-31,-63.714
Aruba,ABW,2020-04-01,-65.571
Aruba,ABW,2020-04-02,-67.429
Aruba,ABW,2020-04-03,-70.143
Aruba,ABW,2020-04-04,-73.286
Aruba,ABW,2020-04-05,-71.571
Aruba,ABW,2020-04-06,-70.429
Aruba,ABW,2020-04-07,-69.571
Aruba,ABW,2020-04-08,-68.571
Aruba,ABW,2020-04-09,-67.429
Aruba,ABW,2020-04-10,-71.286
Aruba,ABW,2020-04-11,-71.286
Aruba,ABW,2020-04-12,-73.286
Aruba,ABW,2020-04-13,-76.429
Aruba,ABW,2020-04-14,-75.857
Aruba,ABW,2020-04-15,-76.143
Aruba,ABW,2020-04-16,-76.714
Aruba,ABW,2020-04-17,-72.429
Aruba,ABW,2020-04-18,-72.714
Aruba,ABW,2020-04-19,-70.857
Aruba,ABW,2020-04-20,-67.714
Aruba,ABW,2020-04-21,-68.714
Aruba,ABW,2020-04-22,-68.714
Aruba,ABW,2020-04-23,-68.429
Aruba,ABW,2020-04-24,-67.714
Aruba,ABW,2020-04-25,-66.429
Aruba,ABW,2020-04-26,-65.571
Aruba,ABW,2020-04-27,-67.143
Aruba,ABW,2020-04-28,-65.143
Aruba,ABW,2020-04-29,-63.571
Aruba,ABW,2020-04-30,-61.714
Aruba,ABW,2020-05-01,-63.714
Aruba,ABW,2020-05-02,-62.571
Aruba,ABW,2020-05-03,-61.714
Aruba,ABW,2020-05-04,-57.286
Aruba,ABW,2020-05-05,-56.286
Aruba,ABW,2020-05-06,-55.286
Aruba,ABW,2020-05-07,-55
Aruba,ABW,2020-05-08,-50.857
Aruba,ABW,2020-05-09,-49.571
Aruba,ABW,2020-05-10,-49
Aruba,ABW,2020-05-11,-49.571
Aruba,ABW,2020-05-12,-50
Aruba,ABW,2020-05-13,-50.571
Aruba,ABW,2020-05-14,-50.857
Aruba,ABW,2020-05-15,-51.571
Aruba,ABW,2020-05-16,-52.571
Aruba,ABW,2020-05-17,-52.571
Aruba,ABW,2020-05-18,-52
Aruba,ABW,2020-05-19,-51.429
Aruba,ABW,2020-05-20,-49.429
Aruba,ABW,2020-05-21,-51
Aruba,ABW,2020-05-22,-48.857
Aruba,ABW,2020-05-23,-47.286
Aruba,ABW,2020-05-24,-46
Aruba,ABW,2020-05-25,-44.143
Aruba,ABW,2020-05-26,-42.571
Aruba,ABW,2020-05-27,-42.143
Aruba,ABW,2020-05-28,-38.143
Aruba,ABW,2020-05-29,-37
Aruba,ABW,2020-05-30,-35
Aruba,ABW,2020-05-31,-33.286
Aruba,ABW,2020-06-01,-32.286
Aruba,ABW,2020-06-02,-31.571
Aruba,ABW,2020-06-03,-31.143
Aruba,ABW,2020-06-04,-30.857
Aruba,ABW,2020-06-05,-30.571
Aruba,ABW,2020-06-06,-30.429
Aruba,ABW,2020-06-07,-30.143
Aruba,ABW,2020-06-08,-30.857
Aruba,ABW,2020-06-09,-31.286
Aruba,ABW,2020-06-10,-31.429
Aruba,ABW,2020-06-11,-31.714
Aruba,ABW,2020-06-12,-31.571
Aruba,ABW,2020-06-13,-32
Aruba,ABW,2020-06-14,-31.714
Aruba,ABW,2020-06-15,-32
Aruba,ABW,2020-06-16,-32
Aruba,ABW,2020-06-17,-32
Aruba,ABW,2020-06-18,-32
Aruba,ABW,2020-06-19,-31.857
Aruba,ABW,2020-06-20,-31
Aruba,ABW,2020-06-21,-30.857
Aruba,ABW,2020-06-22,-31.143
Aruba,ABW,2020-06-23,-30.429
Aruba,ABW,2020-06-24,-29.714
Aruba,ABW,2020-06-25,-28.571
Aruba,ABW,2020-06-26,-27.286
Aruba,ABW,2020-06-27,-26.714
Aruba,ABW,2020-06-28,-25.429
Aruba,ABW,2020-06-29,-23.429
Aruba,ABW,2020-06-30,-22
Aruba,ABW,2020-07-01,-20.714
Aruba,ABW,2020-07-02,-20.143
Aruba,ABW,2020-07-03,-20
Aruba,ABW,2020-07-04,-20
Aruba,ABW,2020-07-05,-19.714
Aruba,ABW,2020-07-06,-19.857
Aruba,ABW,2020-07-07,-21
Aruba,ABW,2020-07-08,-21.571
Aruba,ABW,2020-07-09,-21.857
Aruba,ABW,2020-07-10,-22.286
Aruba,ABW,2020-07-11,-22.571
Aruba,ABW,2020-07-12,-23.429
Aruba,ABW,2020-07-13,-23.857
Aruba,ABW,2020-07-14,-23.857
Aruba,ABW,2020-07-15,-24
Aruba,ABW,2020-07-16,-24.143
Aruba,ABW,2020-07-17,-24.286
Aruba,ABW,2020-07-18,-24.143
Aruba,ABW,2020-07-19,-23.286
Aruba,ABW,2020-07-20,-22.857
Aruba,ABW,2020-07-21,-22.286
Aruba,ABW,2020-07-22,-22
Aruba,ABW,2020-07-23,-21.143
Aruba,ABW,2020-07-24,-20.429
Aruba,ABW,2020-07-25,-21
Aruba,ABW,2020-07-26,-21.714
Aruba,ABW,2020-07-27,-20.714
Aruba,ABW,2020-07-28,-19.714
Aruba,ABW,2020-07-29,-19
Aruba,ABW,2020-07-30,-18.714
Aruba,ABW,2020-07-31,-18.286
Aruba,ABW,2020-08-01,-16.286
Aruba,ABW,2020-08-02,-14.571
Aruba,ABW,2020-08-03,-14.286
Aruba,ABW,2020-08-04,-14.857
Aruba,ABW,2020-08-05,-16.143
Aruba,ABW,2020-08-06,-18.286
Aruba,ABW,2020-08-07,-21.857
Aruba,ABW,2020-08-08,-26
Aruba,ABW,2020-08-09,-30
Aruba,ABW,2020-08-10,-32.857
Aruba,ABW,2020-08-11,-34.857
Aruba,ABW,2020-08-12,-36.286
Aruba,ABW,2020-08-13,-36.714
Aruba,ABW,2020-08-14,-36.429
Aruba,ABW,2020-08-15,-35.571
Aruba,ABW,2020-08-16,-35
Aruba,ABW,2020-08-17,-35.333
Aruba,ABW,2020-08-18,-35.8
Aruba,ABW,2020-08-19,-36
Aruba,ABW,2020-08-20,-36.333
Australia,AUS,2020-02-17,2
Australia,AUS,2020-02-18,0.75
Australia,AUS,2020-02-19,0.4
Australia,AUS,2020-02-20,0.333
Australia,AUS,2020-02-21,0.714
Australia,AUS,2020-02-22,0.857
Australia,AUS,2020-02-23,0.857
Australia,AUS,2020-02-24,0.857
Australia,AUS,2020-02-25,0.857
Australia,AUS,2020-02-26,0.857
Australia,AUS,2020-02-27,0.857
Australia,AUS,2020-02-28,1
Australia,AUS,2020-02-29,1.143
Australia,AUS,2020-03-01,1.286
Australia,AUS,2020-03-02,1.429
Australia,AUS,2020-03-03,1.571
Australia,AUS,2020-03-04,1.714
Australia,AUS,2020-03-05,1.429
Australia,AUS,2020-03-06,1.286
Australia,AUS,2020-03-07,0.857
Australia,AUS,2020-03-08,0.714
Australia,AUS,2020-03-09,0.286
Australia,AUS,2020-03-10,0.286
Australia,AUS,2020-03-11,0.143
Australia,AUS,2020-03-12,0.286
Australia,AUS,2020-03-13,0
Australia,AUS,2020-03-14,-0.571
Australia,AUS,2020-03-15,-1.286
Australia,AUS,2020-03-16,-1
Australia,AUS,2020-03-17,-1.429
Australia,AUS,2020-03-18,-2.286
Australia,AUS,2020-03-19,-3.571
Australia,AUS,2020-03-20,-5.429
Australia,AUS,2020-03-21,-7.714
Australia,AUS,2020-03-22,-10
Australia,AUS,2020-03-23,-12.286
Australia,AUS,2020-03-24,-15.857
Australia,AUS,2020-03-25,-19.286
Australia,AUS,2020-03-26,-22.714
Australia,AUS,2020-03-27,-26
Australia,AUS,2020-03-28,-29.429
Australia,AUS,2020-03-29,-33.286
Australia,AUS,2020-03-30,-36.429
Australia,AUS,2020-03-31,-38
Australia,AUS,2020-04-01,-39.286
Australia,AUS,2020-04-02,-40.429
Australia,AUS,2020-04-03,-41.143
Australia,AUS,2020-04-04,-41.571
Australia,AUS,2020-04-05,-41.429
Australia,AUS,2020-04-06,-41.143
Australia,AUS,2020-04-07,-40.714
Australia,AUS,2020-04-08,-40
Australia,AUS,2020-04-09,-38
Australia,AUS,2020-04-10,-43.143
Australia,AUS,2020-04-11,-42.571
Australia,AUS,2020-04-12,-44.571
Australia,AUS,2020-04-13,-45.714
Australia,AUS,2020-04-14,-45.571
Australia,AUS,2020-04-15,-45.857
Australia,AUS,2020-04-16,-47.429
Australia,AUS,2020-04-17,-41.857
Australia,AUS,2020-04-18,-42.286
Australia,AUS,2020-04-19,-40.429
Australia,AUS,2020-04-20,-39.571
Australia,AUS,2020-04-21,-39.857
Australia,AUS,2020-04-22,-40
Australia,AUS,2020-04-23,-40
Australia,AUS,2020-04-24,-39.857
Australia,AUS,2020-04-25,-41.143
Australia,AUS,2020-04-26,-39.857
Australia,AUS,2020-04-27,-39.429
Australia,AUS,2020-04-28,-39
Australia,AUS,2020-04-29,-39
Australia,AUS,2020-04-30,-39
Australia,AUS,2020-05-01,-38.857
Australia,AUS,2020-05-02,-36.143
Australia,AUS,2020-05-03,-35.857
Australia,AUS,2020-05-04,-36.286
Australia,AUS,2020-05-05,-35.714
Australia,AUS,2020-05-06,-35
Australia,AUS,2020-05-07,-34
Australia,AUS,2020-05-08,-33.143
Australia,AUS,2020-05-09,-32
Australia,AUS,2020-05-10,-31.286
Australia,AUS,2020-05-11,-30.143
Australia,AUS,2020-05-12,-30
Australia,AUS,2020-05-13,-29.714
Australia,AUS,2020-05-14,-29.571
Australia,AUS,2020-05-15,-29.571
Australia,AUS,2020-05-16,-29.714
Australia,AUS,2020-05-17,-29.286
Australia,AUS,2020-05-18,-28.571
Australia,AUS,2020-05-19,-28.143
Australia,AUS,2020-05-20,-27.571
Australia,AUS,2020-05-21,-27.143
Australia,AUS,2020-05-22,-26.571
Australia,AUS,2020-05-23,-26.143
Australia,AUS,2020-05-24,-26.286
Australia,AUS,2020-05-25,-26.143
Australia,AUS,2020-05-26,-25.857
Australia,AUS,2020-05-27,-25.429
Australia,AUS,2020-05-28,-24.857
Australia,AUS,2020-05-29,-24.571
Australia,AUS,2020-05-30,-24.143
Australia,AUS,2020-05-31,-23.571
Australia,AUS,2020-06-01,-23.143
Australia,AUS,2020-06-02,-22.714
Australia,AUS,2020-06-03,-22.143
Australia,AUS,2020-06-04,-21.571
Australia,AUS,2020-06-05,-20.571
Australia,AUS,2020-06-06,-19.857
Australia,AUS,2020-06-07,-19
Australia,AUS,2020-06-08,-18
Australia,AUS,2020-06-09,-17.429
Australia,AUS,2020-06-10,-17.429
Australia,AUS,2020-06-11,-17.286
Australia,AUS,2020-06-12,-17.286
Australia,AUS,2020-06-13,-17.143
Australia,AUS,2020-06-14,-17
Australia,AUS,2020-06-15,-17.286
Australia,AUS,2020-06-16,-17.143
Australia,AUS,2020-06-17,-16.714
Australia,AUS,2020-06-18,-16.286
Australia,AUS,2020-06-19,-15.714
Australia,AUS,2020-06-20,-15.286
Australia,AUS,2020-06-21,-15.286
Australia,AUS,2020-06-22,-15.286
Australia,AUS,2020-06-23,-15.143
Australia,AUS,2020-06-24,-14.857
Australia,AUS,2020-06-25,-14.714
Australia,AUS,2020-06-26,-14.714
Australia,AUS,2020-06-27,-14.857
Australia,AUS,2020-06-28,-14.571
Australia,AUS,2020-06-29,-14.143
Australia,AUS,2020-06-30,-13.714
Australia,AUS,2020-07-01,-13.429
Australia,AUS,2020-07-02,-13.286
Australia,AUS,2020-07-03,-13.286
Australia,AUS,2020-07-04,-13.143
Australia,AUS,2020-07-05,-13
Australia,AUS,2020-07-06,-12.571
Australia,AUS,2020-07-07,-12.143
Australia,AUS,2020-07-08,-11.429
Australia,AUS,2020-07-09,-11.429
Australia,AUS,2020-07-10,-11.571
Australia,AUS,2020-07-11,-12.286
Australia,AUS,2020-07-12,-12.714
Australia,AUS,2020-07-13,-13
Australia,AUS,2020-07-14,-13.714
Australia,AUS,2020-07-15,-14.286
Australia,AUS,2020-07-16,-14.143
Australia,AUS,2020-07-17,-14
Australia,AUS,2020-07-18,-13.571
Australia,AUS,2020-07-19,-13.286
Australia,AUS,2020-07-20,-13.429
Australia,AUS,2020-07-21,-13.571
Australia,AUS,2020-07-22,-14.143
Australia,AUS,2020-07-23,-14.857
Australia,AUS,2020-07-24,-15.286
Australia,AUS,2020-07-25,-15.571
Australia,AUS,2020-07-26,-16.429
Australia,AUS,2020-07-27,-17.143
Australia,AUS,2020-07-28,-17.429
Australia,AUS,2020-07-29,-17.571
Australia,AUS,2020-07-30,-17.571
Australia,AUS,2020-07-31,-17.571
Australia,AUS,2020-08-01,-17.571
Australia,AUS,2020-08-02,-16.857
Australia,AUS,2020-08-03,-16.857
Australia,AUS,2020-08-04,-17.143
Australia,AUS,2020-08-05,-17.429
Australia,AUS,2020-08-06,-18.143
Australia,AUS,2020-08-07,-19.429
Australia,AUS,2020-08-08,-20.429
Australia,AUS,2020-08-09,-22
Australia,AUS,2020-08-10,-22.571
Australia,AUS,2020-08-11,-23
Australia,AUS,2020-08-12,-23.429
Australia,AUS,2020-08-13,-23.286
Australia,AUS,2020-08-14,-22.857
Australia,AUS,2020-08-15,-22.571
Australia,AUS,2020-08-16,-22.143
Australia,AUS,2020-08-17,-22
Australia,AUS,2020-08-18,-21.6
Australia,AUS,2020-08-19,-21.5
Australia,AUS,2020-08-20,-21.333
Austria,AUT,2020-02-17,11
Austria,AUT,2020-02-18,10.25
Austria,AUT,2020-02-19,9
Austria,AUT,2020-02-20,8.167
Austria,AUT,2020-02-21,7.143
Austria,AUT,2020-02-22,7.143
Austria,AUT,2020-02-23,5.571
Austria,AUT,2020-02-24,5.571
Austria,AUT,2020-02-25,6.286
Austria,AUT,2020-02-26,5.286
Austria,AUT,2020-02-27,4.857
Austria,AUT,2020-02-28,4.571
Austria,AUT,2020-02-29,3.571
Austria,AUT,2020-03-01,3
Austria,AUT,2020-03-02,2
Austria,AUT,2020-03-03,0
Austria,AUT,2020-03-04,0.714
Austria,AUT,2020-03-05,0.714
Austria,AUT,2020-03-06,0.714
Austria,AUT,2020-03-07,1
Austria,AUT,2020-03-08,3
Austria,AUT,2020-03-09,2.571
Austria,AUT,2020-03-10,2.286
Austria,AUT,2020-03-11,1.143
Austria,AUT,2020-03-12,-0.429
Austria,AUT,2020-03-13,-3.143
Austria,AUT,2020-03-14,-8.714
Austria,AUT,2020-03-15,-19.143
Austria,AUT,2020-03-16,-29.143
Austria,AUT,2020-03-17,-40
Austria,AUT,2020-03-18,-50.429
Austria,AUT,2020-03-19,-60.429
Austria,AUT,2020-03-20,-69.143
Austria,AUT,2020-03-21,-76.714
Austria,AUT,2020-03-22,-81.143
Austria,AUT,2020-03-23,-82.286
Austria,AUT,2020-03-24,-82.429
Austria,AUT,2020-03-25,-82.714
Austria,AUT,2020-03-26,-82.857
Austria,AUT,2020-03-27,-82.714
Austria,AUT,2020-03-28,-82
Austria,AUT,2020-03-29,-81.571
Austria,AUT,2020-03-30,-81.429
Austria,AUT,2020-03-31,-81
Austria,AUT,2020-04-01,-80.429
Austria,AUT,2020-04-02,-79.857
Austria,AUT,2020-04-03,-79.714
Austria,AUT,2020-04-04,-79.571
Austria,AUT,2020-04-05,-78.857
Austria,AUT,2020-04-06,-78.143
Austria,AUT,2020-04-07,-77.714
Austria,AUT,2020-04-08,-77.286
Austria,AUT,2020-04-09,-76.857
Austria,AUT,2020-04-10,-76.429
Austria,AUT,2020-04-11,-76.286
Austria,AUT,2020-04-12,-76.429
Austria,AUT,2020-04-13,-78.857
Austria,AUT,2020-04-14,-77.143
Austria,AUT,2020-04-15,-75.429
Austria,AUT,2020-04-16,-73.857
Austria,AUT,2020-04-17,-72.286
Austria,AUT,2020-04-18,-70.714
Austria,AUT,2020-04-19,-70.857
Austria,AUT,2020-04-20,-66.286
Austria,AUT,2020-04-21,-66
Austria,AUT,2020-04-22,-65.857
Austria,AUT,2020-04-23,-65.714
Austria,AUT,2020-04-24,-65.571
Austria,AUT,2020-04-25,-65.286
Austria,AUT,2020-04-26,-63.714
Austria,AUT,2020-04-27,-63.571
Austria,AUT,2020-04-28,-63.286
Austria,AUT,2020-04-29,-63.286
Austria,AUT,2020-04-30,-61.429
Austria,AUT,2020-05-01,-64.143
Austria,AUT,2020-05-02,-60.571
Austria,AUT,2020-05-03,-60.429
Austria,AUT,2020-05-04,-56.857
Austria,AUT,2020-05-05,-54.143
Austria,AUT,2020-05-06,-50.857
Austria,AUT,2020-05-07,-49.429
Austria,AUT,2020-05-08,-43.286
Austria,AUT,2020-05-09,-43.286
Austria,AUT,2020-05-10,-42.143
Austria,AUT,2020-05-11,-42.857
Austria,AUT,2020-05-12,-42.857
Austria,AUT,2020-05-13,-43.286
Austria,AUT,2020-05-14,-43.714
Austria,AUT,2020-05-15,-42.857
Austria,AUT,2020-05-16,-41.286
Austria,AUT,2020-05-17,-37.857
Austria,AUT,2020-05-18,-35.429
Austria,AUT,2020-05-19,-33
Austria,AUT,2020-05-20,-29.143
Austria,AUT,2020-05-21,-31.429
Austria,AUT,2020-05-22,-29.429
Austria,AUT,2020-05-23,-29.429
Austria,AUT,2020-05-24,-30
Austria,AUT,2020-05-25,-30.286
Austria,AUT,2020-05-26,-30.714
Austria,AUT,2020-05-27,-31.714
Austria,AUT,2020-05-28,-27.143
Austria,AUT,2020-05-29,-27.571
Austria,AUT,2020-05-30,-26.429
Austria,AUT,2020-05-31,-26.429
Austria,AUT,2020-06-01,-29.857
Austria,AUT,2020-06-02,-28.143
Austria,AUT,2020-06-03,-27.714
Austria,AUT,2020-06-04,-26.714
Austria,AUT,2020-06-05,-26.286
Austria,AUT,2020-06-06,-25.714
Austria,AUT,2020-06-07,-23.714
Austria,AUT,2020-06-08,-19.143
Austria,AUT,2020-06-09,-19.286
Austria,AUT,2020-06-10,-18
Austria,AUT,2020-06-11,-22
Austria,AUT,2020-06-12,-20.714
Austria,AUT,2020-06-13,-20.857
Austria,AUT,2020-06-14,-21.571
Austria,AUT,2020-06-15,-21.286
Austria,AUT,2020-06-16,-20.857
Austria,AUT,2020-06-17,-21.286
Austria,AUT,2020-06-18,-16.571
Austria,AUT,2020-06-19,-17.429
Austria,AUT,2020-06-20,-17.286
Austria,AUT,2020-06-21,-17.286
Austria,AUT,2020-06-22,-17
Austria,AUT,2020-06-23,-16.714
Austria,AUT,2020-06-24,-16.571
Austria,AUT,2020-06-25,-16.286
Austria,AUT,2020-06-26,-15.857
Austria,AUT,2020-06-27,-15.571
Austria,AUT,2020-06-28,-12.571
Austria,AUT,2020-06-29,-12.714
Austria,AUT,2020-06-30,-11.714
Austria,AUT,2020-07-01,-11.286
Austria,AUT,2020-07-02,-10.571
Austria,AUT,2020-07-03,-9.286
Austria,AUT,2020-07-04,-8.429
Austria,AUT,2020-07-05,-7.286
Austria,AUT,2020-07-06,-6.429
Austria,AUT,2020-07-07,-5.857
Austria,AUT,2020-07-08,-5
Austria,AUT,2020-07-09,-4.857
Austria,AUT,2020-07-10,-6.143
Austria,AUT,2020-07-11,-6.857
Austria,AUT,2020-07-12,-6
Austria,AUT,2020-07-13,-5.286
Austria,AUT,2020-07-14,-5.714
Austria,AUT,2020-07-15,-5.857
Austria,AUT,2020-07-16,-5.857
Austria,AUT,2020-07-17,-5.429
Austria,AUT,2020-07-18,-5.143
Austria,AUT,2020-07-19,-5.857
Austria,AUT,2020-07-20,-6.143
Austria,AUT,2020-07-21,-6.571
Austria,AUT,2020-07-22,-6.286
Austria,AUT,2020-07-23,-6.143
Austria,AUT,2020-07-24,-6.429
Austria,AUT,2020-07-25,-6
Austria,AUT,2020-07-26,-6
Austria,AUT,2020-07-27,-5.857
Austria,AUT,2020-07-28,-6.714
Austria,AUT,2020-07-29,-6.714
Austria,AUT,2020-07-30,-6.714
Austria,AUT,2020-07-31,-6.429
Austria,AUT,2020-08-01,-7
Austria,AUT,2020-08-02,-7.429
Austria,AUT,2020-08-03,-6.857
Austria,AUT,2020-08-04,-5.286
Austria,AUT,2020-08-05,-4.714
Austria,AUT,2020-08-06,-4
Austria,AUT,2020-08-07,-3.857
Austria,AUT,2020-08-08,-3.714
Austria,AUT,2020-08-09,-2.857
Austria,AUT,2020-08-10,-3.429
Austria,AUT,2020-08-11,-3.429
Austria,AUT,2020-08-12,-4
Austria,AUT,2020-08-13,-5
Austria,AUT,2020-08-14,-4.143
Austria,AUT,2020-08-15,-7.714
Austria,AUT,2020-08-16,-7
Austria,AUT,2020-08-17,-8
Austria,AUT,2020-08-18,-9.8
Austria,AUT,2020-08-19,-12
Austria,AUT,2020-08-20,-13.667
Bahamas,BHS,2020-02-17,2.667
Bahamas,BHS,2020-02-18,2.75
Bahamas,BHS,2020-02-19,2.2
Bahamas,BHS,2020-02-20,2
Bahamas,BHS,2020-02-21,1.571
Bahamas,BHS,2020-02-22,1.286
Bahamas,BHS,2020-02-23,0.571
Bahamas,BHS,2020-02-24,0.857
Bahamas,BHS,2020-02-25,0.429
Bahamas,BHS,2020-02-26,0.714
Bahamas,BHS,2020-02-27,1
Bahamas,BHS,2020-02-28,2
Bahamas,BHS,2020-02-29,2.857
Bahamas,BHS,2020-03-01,3.143
Bahamas,BHS,2020-03-02,3.143
Bahamas,BHS,2020-03-03,3.286
Bahamas,BHS,2020-03-04,3.143
Bahamas,BHS,2020-03-05,2.571
Bahamas,BHS,2020-03-06,1.857
Bahamas,BHS,2020-03-07,1
Bahamas,BHS,2020-03-08,0.143
Bahamas,BHS,2020-03-09,-0.429
Bahamas,BHS,2020-03-10,-0.714
Bahamas,BHS,2020-03-11,-1.143
Bahamas,BHS,2020-03-12,-1.143
Bahamas,BHS,2020-03-13,-1.143
Bahamas,BHS,2020-03-14,-1.286
Bahamas,BHS,2020-03-15,-2
Bahamas,BHS,2020-03-16,-2.857
Bahamas,BHS,2020-03-17,-5
Bahamas,BHS,2020-03-18,-7.571
Bahamas,BHS,2020-03-19,-10.429
Bahamas,BHS,2020-03-20,-16.714
Bahamas,BHS,2020-03-21,-24
Bahamas,BHS,2020-03-22,-30.714
Bahamas,BHS,2020-03-23,-36.429
Bahamas,BHS,2020-03-24,-44
Bahamas,BHS,2020-03-25,-50.857
Bahamas,BHS,2020-03-26,-57.143
Bahamas,BHS,2020-03-27,-59.857
Bahamas,BHS,2020-03-28,-62
Bahamas,BHS,2020-03-29,-63.714
Bahamas,BHS,2020-03-30,-66
Bahamas,BHS,2020-03-31,-65.143
Bahamas,BHS,2020-04-01,-64.714
Bahamas,BHS,2020-04-02,-64.571
Bahamas,BHS,2020-04-03,-64.571
Bahamas,BHS,2020-04-04,-68.714
Bahamas,BHS,2020-04-05,-72.857
Bahamas,BHS,2020-04-06,-71
Bahamas,BHS,2020-04-07,-68.714
Bahamas,BHS,2020-04-08,-66.429
Bahamas,BHS,2020-04-09,-70
Bahamas,BHS,2020-04-10,-75
Bahamas,BHS,2020-04-11,-75
Bahamas,BHS,2020-04-12,-75
Bahamas,BHS,2020-04-13,-81.571
Bahamas,BHS,2020-04-14,-80.714
Bahamas,BHS,2020-04-15,-81
